scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_load_factor,process_load_factor,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,grid_purchase_mw,grid_sale_mw,grid_exchange_mw,case_name,production_t_per_day,full_load_equivalent_hours,equipment_utilization
W1_PV1,1,1,6,6:00-7:00,0.2407,0.22,9.628,14.08,23.708,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,20.2922,0.0,20.2922,W1_PV1,36,12.0,0.5
W1_PV1,1,1,7,7:00-8:00,0.5701,0.4,22.804000000000002,25.6,48.404,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,0.0,3.5338000000000065,-3.5338000000000065,W1_PV1,36,12.0,0.5
W1_PV1,1,1,8,8:00-9:00,0.4463,0.58,17.852,37.12,54.971999999999994,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,0.0,9.462199999999996,-9.462199999999996,W1_PV1,36,12.0,0.5
W1_PV1,1,1,9,9:00-10:00,0.3582,0.72,14.328000000000001,46.08,60.408,0.6074,0.3779,4.199999999999999,0.7000000000000023,0.7000000000000023,14.000000000000046,14.000000000000046,1.0500000000000034,29.050000000000097,2.1000000000000068,33.2500000000001,0.0,27.1579999999999,-27.1579999999999,W1_PV1,36,12.0,0.5
W1_PV1,1,1,10,10:00-11:00,0.2976,0.82,11.904,52.48,64.384,0.8024,0.3779,4.1202,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,8.270199999999999,0.0,56.1138,-56.1138,W1_PV1,36,12.0,0.5
W1_PV1,1,1,11,11:00-12:00,0.1934,0.86,7.736,55.04,62.775999999999996,0.8024,0.3779,3.9000000000000004,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,8.05,0.0,54.726,-54.726,W1_PV1,36,12.0,0.5
W1_PV1,1,1,12,12:00-13:00,0.2139,0.88,8.556000000000001,56.32,64.876,0.8024,0.3779,3.2598000000000003,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.409800000000001,0.0,57.4662,-57.4662,W1_PV1,36,12.0,0.5
W1_PV1,1,1,13,13:00-14:00,0.363,0.88,14.52,56.32,70.84,0.8024,0.3779,2.6898,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.8398,0.0,64.0002,-64.0002,W1_PV1,36,12.0,0.5
W1_PV1,1,1,14,14:00-15:00,0.1677,0.82,6.707999999999999,52.48,59.187999999999995,0.8024,0.3779,3.63,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.78,0.0,51.407999999999994,-51.407999999999994,W1_PV1,36,12.0,0.5
W1_PV1,1,1,15,15:00-16:00,0.2794,0.7,11.175999999999998,44.8,55.976,0.6074,0.3779,3.8202000000000003,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.9702,0.0,48.0058,-48.0058,W1_PV1,36,12.0,0.5
W1_PV1,1,1,16,16:00-17:00,0.2527,0.52,10.107999999999999,33.28,43.388,0.6074,0.3779,3.75,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.9,0.0,35.488,-35.488,W1_PV1,36,12.0,0.5
W1_PV1,1,1,17,17:00-18:00,0.1596,0.38,6.3839999999999995,24.32,30.704,0.6074,0.3779,3.1398,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.2898000000000005,0.0,23.4142,-23.4142,W1_PV1,36,12.0,0.5
W1_PV1,1,1,18,18:00-19:00,0.1607,0.18,6.428000000000001,11.52,17.948,0.8024,0.3779,2.61,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.76,0.0,11.188,-11.188,W1_PV1,36,12.0,0.5
W1_PV1,1,1,19,19:00-20:00,0.1434,0.0,5.736,0.0,5.736,0.8024,0.3779,2.1198,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.2698,0.5338000000000003,0.0,0.5338000000000003,W1_PV1,36,12.0,0.5
W1_PV1,1,1,20,20:00-21:00,0.0938,0.0,3.752,0.0,3.752,0.8024,0.3779,1.8599999999999999,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.01,2.258,0.0,2.258,W1_PV1,36,12.0,0.5
W1_PV1,1,1,21,21:00-22:00,0.0923,0.0,3.6919999999999997,0.0,3.6919999999999997,0.6074,0.3779,1.6301999999999999,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,5.780200000000001,2.088200000000001,0.0,2.088200000000001,W1_PV1,36,12.0,0.5
W1_PV1,1,1,22,22:00-23:00,0.122,0.0,4.88,0.0,4.88,0.6074,0.3779,1.56,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,5.710000000000001,0.830000000000001,0.0,0.830000000000001,W1_PV1,36,12.0,0.5
W1_PV1,1,1,23,23:00-24:00,0.0798,0.0,3.1919999999999997,0.0,3.1919999999999997,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,39.788199999999996,0.0,39.788199999999996,W1_PV1,36,12.0,0.5
W1_PV2,1,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W1_PV2,72,24.0,1.0
W1_PV2,1,2,1,1:00-2:00,0.2726,0.0,10.904,0.0,10.904,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,31.695800000000002,0.0,31.695800000000002,W1_PV2,72,24.0,1.0
W1_PV2,1,2,2,2:00-3:00,0.3788,0.0,15.152000000000001,0.0,15.152000000000001,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,27.147799999999997,0.0,27.147799999999997,W1_PV2,72,24.0,1.0
W1_PV2,1,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W1_PV2,72,24.0,1.0
W1_PV2,1,2,4,4:00-5:00,0.3768,0.0,15.072000000000001,0.0,15.072000000000001,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.608199999999997,0.0,27.608199999999997,W1_PV2,72,24.0,1.0
W1_PV2,1,2,5,5:00-6:00,0.4681,0.0,18.724,0.0,18.724,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,24.406200000000002,0.0,24.406200000000002,W1_PV2,72,24.0,1.0
W1_PV2,1,2,6,6:00-7:00,0.2407,0.0,9.628,0.0,9.628,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,34.3722,0.0,34.3722,W1_PV2,72,24.0,1.0
W1_PV2,1,2,7,7:00-8:00,0.5701,0.05,22.804000000000002,3.2,26.004,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,18.866199999999996,0.0,18.866199999999996,W1_PV2,72,24.0,1.0
W1_PV2,1,2,8,8:00-9:00,0.4463,0.17,17.852,10.88,28.732,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,16.7778,0.0,16.7778,W1_PV2,72,24.0,1.0
W1_PV2,1,2,9,9:00-10:00,0.3582,0.28,14.328000000000001,17.92,32.248000000000005,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,13.451999999999998,0.0,13.451999999999998,W1_PV2,72,24.0,1.0
W1_PV2,1,2,10,10:00-11:00,0.2976,0.39,11.904,24.96,36.864000000000004,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,8.756199999999993,0.0,8.756199999999993,W1_PV2,72,24.0,1.0
W1_PV2,1,2,11,11:00-12:00,0.1934,0.49,7.736,31.36,39.096,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,6.304000000000002,0.0,6.304000000000002,W1_PV2,72,24.0,1.0
W1_PV2,1,2,12,12:00-13:00,0.2139,0.56,8.556000000000001,35.84,44.396,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,0.3637999999999977,0.0,0.3637999999999977,W1_PV2,72,24.0,1.0
W1_PV2,1,2,13,13:00-14:00,0.363,0.58,14.52,37.12,51.64,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,7.450200000000002,-7.450200000000002,W1_PV2,72,24.0,1.0
W1_PV2,1,2,14,14:00-15:00,0.1677,0.5,6.707999999999999,32.0,38.708,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,6.422000000000004,0.0,6.422000000000004,W1_PV2,72,24.0,1.0
W1_PV2,1,2,15,15:00-16:00,0.2794,0.4,11.175999999999998,25.6,36.775999999999996,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,8.544200000000004,0.0,8.544200000000004,W1_PV2,72,24.0,1.0
W1_PV2,1,2,16,16:00-17:00,0.2527,0.3,10.107999999999999,19.2,29.308,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,15.942,0.0,15.942,W1_PV2,72,24.0,1.0
W1_PV2,1,2,17,17:00-18:00,0.1596,0.15,6.3839999999999995,9.6,15.983999999999998,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,28.655800000000003,0.0,28.655800000000003,W1_PV2,72,24.0,1.0
W1_PV2,1,2,18,18:00-19:00,0.1607,0.05,6.428000000000001,3.2,9.628,0.8024,0.3779,2.61,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.11,34.482,0.0,34.482,W1_PV2,72,24.0,1.0
W1_PV2,1,2,19,19:00-20:00,0.1434,0.0,5.736,0.0,5.736,0.8024,0.3779,2.1198,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.6198,37.8838,0.0,37.8838,W1_PV2,72,24.0,1.0
W1_PV2,1,2,20,20:00-21:00,0.0938,0.0,3.752,0.0,3.752,0.8024,0.3779,1.8599999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.36,39.608,0.0,39.608,W1_PV2,72,24.0,1.0
W1_PV2,1,2,21,21:00-22:00,0.0923,0.0,3.6919999999999997,0.0,3.6919999999999997,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,39.4382,0.0,39.4382,W1_PV2,72,24.0,1.0
W1_PV2,1,2,22,22:00-23:00,0.122,0.0,4.88,0.0,4.88,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,38.18,0.0,38.18,W1_PV2,72,24.0,1.0
W1_PV2,1,2,23,23:00-24:00,0.0798,0.0,3.1919999999999997,0.0,3.1919999999999997,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,39.788199999999996,0.0,39.788199999999996,W1_PV2,72,24.0,1.0
W1_PV2,1,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W1_PV2,63,21.0,0.875
W1_PV2,1,2,1,1:00-2:00,0.2726,0.0,10.904,0.0,10.904,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,31.695800000000002,0.0,31.695800000000002,W1_PV2,63,21.0,0.875
W1_PV2,1,2,2,2:00-3:00,0.3788,0.0,15.152000000000001,0.0,15.152000000000001,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,27.147799999999997,0.0,27.147799999999997,W1_PV2,63,21.0,0.875
W1_PV2,1,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W1_PV2,63,21.0,0.875
W1_PV2,1,2,4,4:00-5:00,0.3768,0.0,15.072000000000001,0.0,15.072000000000001,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.608199999999997,0.0,27.608199999999997,W1_PV2,63,21.0,0.875
W1_PV2,1,2,5,5:00-6:00,0.4681,0.0,18.724,0.0,18.724,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,24.406200000000002,0.0,24.406200000000002,W1_PV2,63,21.0,0.875
W1_PV2,1,2,6,6:00-7:00,0.2407,0.0,9.628,0.0,9.628,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,34.3722,0.0,34.3722,W1_PV2,63,21.0,0.875
W1_PV2,1,2,7,7:00-8:00,0.5701,0.05,22.804000000000002,3.2,26.004,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,18.866199999999996,0.0,18.866199999999996,W1_PV2,63,21.0,0.875
W1_PV2,1,2,8,8:00-9:00,0.4463,0.17,17.852,10.88,28.732,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,16.7778,0.0,16.7778,W1_PV2,63,21.0,0.875
W1_PV2,1,2,9,9:00-10:00,0.3582,0.28,14.328000000000001,17.92,32.248000000000005,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,13.451999999999998,0.0,13.451999999999998,W1_PV2,63,21.0,0.875
W1_PV2,1,2,10,10:00-11:00,0.2976,0.39,11.904,24.96,36.864000000000004,0.8024,0.3779,4.1202,0.7890072289156628,0.7890072289156628,15.780144578313255,15.780144578313255,1.1835108433734942,32.74380000000001,2.3670216867469884,36.864000000000004,0.0,-0.0,0.0,W1_PV2,63,21.0,0.875
W1_PV2,1,2,11,11:00-12:00,0.1934,0.49,7.736,31.36,39.096,0.8024,0.3779,3.9000000000000004,0.8480963855421686,0.8480963855421686,16.961927710843373,16.961927710843373,1.2721445783132528,35.196,2.5442891566265056,39.096,0.0,-0.0,0.0,W1_PV2,63,21.0,0.875
W1_PV2,1,2,12,12:00-13:00,0.2139,0.56,8.556000000000001,35.84,44.396,0.8024,0.3779,3.2598000000000003,0.9912337349397591,0.9912337349397591,19.82467469879518,19.82467469879518,1.4868506024096386,41.1362,2.9737012048192772,44.396,0.0,-0.0,0.0,W1_PV2,63,21.0,0.875
W1_PV2,1,2,13,13:00-14:00,0.363,0.58,14.52,37.12,51.64,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,7.450200000000002,-7.450200000000002,W1_PV2,63,21.0,0.875
W1_PV2,1,2,14,14:00-15:00,0.1677,0.5,6.707999999999999,32.0,38.708,0.8024,0.3779,3.63,0.8452530120481927,0.8452530120481927,16.905060240963856,16.905060240963856,1.267879518072289,35.078,2.535759036144578,38.708000000000006,7.105427357601002e-15,0.0,7.105427357601002e-15,W1_PV2,63,21.0,0.875
W1_PV2,1,2,15,15:00-16:00,0.2794,0.4,11.175999999999998,25.6,36.775999999999996,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,8.544200000000004,0.0,8.544200000000004,W1_PV2,63,21.0,0.875
W1_PV2,1,2,16,16:00-17:00,0.2527,0.3,10.107999999999999,19.2,29.308,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,15.942,0.0,15.942,W1_PV2,63,21.0,0.875
W1_PV2,1,2,17,17:00-18:00,0.1596,0.15,6.3839999999999995,9.6,15.983999999999998,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,28.655800000000003,0.0,28.655800000000003,W1_PV2,63,21.0,0.875
W1_PV2,1,2,18,18:00-19:00,0.1607,0.05,6.428000000000001,3.2,9.628,0.8024,0.3779,2.61,0.16910843373493978,0.16910843373493978,3.3821686746987956,3.3821686746987956,0.25366265060240967,7.018000000000001,0.5073253012048193,9.628,0.0,-0.0,0.0,W1_PV2,63,21.0,0.875
W1_PV2,1,2,19,19:00-20:00,0.1434,0.0,5.736,0.0,5.736,0.8024,0.3779,2.1198,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.2698,0.5338000000000003,0.0,0.5338000000000003,W1_PV2,63,21.0,0.875
W1_PV2,1,2,20,20:00-21:00,0.0938,0.0,3.752,0.0,3.752,0.8024,0.3779,1.8599999999999999,0.257301204819276,0.257301204819276,5.14602409638552,5.14602409638552,0.385951807228914,10.677999999999953,0.771903614457828,12.537999999999952,8.785999999999952,0.0,8.785999999999952,W1_PV2,63,21.0,0.875
W1_PV2,1,2,21,21:00-22:00,0.0923,0.0,3.6919999999999997,0.0,3.6919999999999997,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,39.4382,0.0,39.4382,W1_PV2,63,21.0,0.875
W1_PV2,1,2,22,22:00-23:00,0.122,0.0,4.88,0.0,4.88,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,38.18,0.0,38.18,W1_PV2,63,21.0,0.875
W1_PV2,1,2,23,23:00-24:00,0.0798,0.0,3.1919999999999997,0.0,3.1919999999999997,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,39.788199999999996,0.0,39.788199999999996,W1_PV2,63,21.0,0.875
W1_PV2,1,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W1_PV2,54,18.0,0.75
W1_PV2,1,2,1,1:00-2:00,0.2726,0.0,10.904,0.0,10.904,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,31.695800000000002,0.0,31.695800000000002,W1_PV2,54,18.0,0.75
W1_PV2,1,2,2,2:00-3:00,0.3788,0.0,15.152000000000001,0.0,15.152000000000001,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,27.147799999999997,0.0,27.147799999999997,W1_PV2,54,18.0,0.75
W1_PV2,1,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W1_PV2,54,18.0,0.75
W1_PV2,1,2,4,4:00-5:00,0.3768,0.0,15.072000000000001,0.0,15.072000000000001,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.608199999999997,0.0,27.608199999999997,W1_PV2,54,18.0,0.75
W1_PV2,1,2,5,5:00-6:00,0.4681,0.0,18.724,0.0,18.724,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,24.406200000000002,0.0,24.406200000000002,W1_PV2,54,18.0,0.75
W1_PV2,1,2,6,6:00-7:00,0.2407,0.0,9.628,0.0,9.628,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,34.3722,0.0,34.3722,W1_PV2,54,18.0,0.75
W1_PV2,1,2,7,7:00-8:00,0.5701,0.05,22.804000000000002,3.2,26.004,0.6074,0.3779,3.3701999999999996,0.5453927710843374,0.5453927710843374,10.907855421686747,10.907855421686747,0.818089156626506,22.6338,1.636178313253012,26.004,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,8,8:00-9:00,0.4463,0.17,17.852,10.88,28.732,0.6074,0.3779,4.0098,0.5957156626506024,0.5957156626506024,11.914313253012047,11.914313253012047,0.8935734939759036,24.722199999999997,1.7871469879518072,28.732,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,9,9:00-10:00,0.3582,0.28,14.328000000000001,17.92,32.248000000000005,0.6074,0.3779,4.199999999999999,0.6758554216867472,0.6758554216867472,13.517108433734943,13.517108433734943,1.0137831325301208,28.04800000000001,2.0275662650602415,32.248000000000005,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,10,10:00-11:00,0.2976,0.39,11.904,24.96,36.864000000000004,0.8024,0.3779,4.1202,0.7890072289156628,0.7890072289156628,15.780144578313255,15.780144578313255,1.1835108433734942,32.74380000000001,2.3670216867469884,36.864000000000004,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,11,11:00-12:00,0.1934,0.49,7.736,31.36,39.096,0.8024,0.3779,3.9000000000000004,0.8480963855421686,0.8480963855421686,16.961927710843373,16.961927710843373,1.2721445783132528,35.196,2.5442891566265056,39.096,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,12,12:00-13:00,0.2139,0.56,8.556000000000001,35.84,44.396,0.8024,0.3779,3.2598000000000003,0.9912337349397591,0.9912337349397591,19.82467469879518,19.82467469879518,1.4868506024096386,41.1362,2.9737012048192772,44.396,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,13,13:00-14:00,0.363,0.58,14.52,37.12,51.64,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,7.450200000000002,-7.450200000000002,W1_PV2,54,18.0,0.75
W1_PV2,1,2,14,14:00-15:00,0.1677,0.5,6.707999999999999,32.0,38.708,0.8024,0.3779,3.63,0.8452530120481927,0.8452530120481927,16.905060240963856,16.905060240963856,1.267879518072289,35.078,2.535759036144578,38.708000000000006,7.105427357601002e-15,0.0,7.105427357601002e-15,W1_PV2,54,18.0,0.75
W1_PV2,1,2,15,15:00-16:00,0.2794,0.4,11.175999999999998,25.6,36.775999999999996,0.6074,0.3779,3.8202000000000003,0.7941156626506023,0.7941156626506023,15.882313253012047,15.882313253012047,1.1911734939759033,32.955799999999996,2.3823469879518067,36.775999999999996,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,16,16:00-17:00,0.2527,0.3,10.107999999999999,19.2,29.308,0.6074,0.3779,3.75,0.615855421686747,0.615855421686747,12.31710843373494,12.31710843373494,0.9237831325301205,25.558,1.847566265060241,29.308,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,17,17:00-18:00,0.1596,0.15,6.3839999999999995,9.6,15.983999999999998,0.6074,0.3779,3.1398,0.3094987951807228,0.3094987951807228,6.189975903614457,6.189975903614457,0.4642481927710842,12.844199999999997,0.9284963855421684,15.983999999999998,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,18,18:00-19:00,0.1607,0.05,6.428000000000001,3.2,9.628,0.8024,0.3779,2.61,0.16910843373493978,0.16910843373493978,3.3821686746987956,3.3821686746987956,0.25366265060240967,7.018000000000001,0.5073253012048193,9.628,0.0,-0.0,0.0,W1_PV2,54,18.0,0.75
W1_PV2,1,2,19,19:00-20:00,0.1434,0.0,5.736,0.0,5.736,0.8024,0.3779,2.1198,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.2698,0.5338000000000003,0.0,0.5338000000000003,W1_PV2,54,18.0,0.75
W1_PV2,1,2,20,20:00-21:00,0.0938,0.0,3.752,0.0,3.752,0.8024,0.3779,1.8599999999999999,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.01,2.258,0.0,2.258,W1_PV2,54,18.0,0.75
W1_PV2,1,2,21,21:00-22:00,0.0923,0.0,3.6919999999999997,0.0,3.6919999999999997,0.6074,0.3779,1.6301999999999999,0.6208674698795185,0.6208674698795185,12.41734939759037,12.41734939759037,0.9313012048192777,25.766000000000016,1.8626024096385554,27.396200000000015,23.704200000000014,0.0,23.704200000000014,W1_PV2,54,18.0,0.75
W1_PV2,1,2,22,22:00-23:00,0.122,0.0,4.88,0.0,4.88,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,38.18,0.0,38.18,W1_PV2,54,18.0,0.75
W1_PV2,1,2,23,23:00-24:00,0.0798,0.0,3.1919999999999997,0.0,3.1919999999999997,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,39.788199999999996,0.0,39.788199999999996,W1_PV2,54,18.0,0.75
W1_PV2,1,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W1_PV2,45,15.0,0.625
W1_PV2,1,2,1,1:00-2:00,0.2726,0.0,10.904,0.0,10.904,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,31.695800000000002,0.0,31.695800000000002,W1_PV2,45,15.0,0.625
W1_PV2,1,2,2,2:00-3:00,0.3788,0.0,15.152000000000001,0.0,15.152000000000001,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,27.147799999999997,0.0,27.147799999999997,W1_PV2,45,15.0,0.625
W1_PV2,1,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W1_PV2,45,15.0,0.625
W1_PV2,1,2,4,4:00-5:00,0.3768,0.0,15.072000000000001,0.0,15.072000000000001,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.608199999999997,0.0,27.608199999999997,W1_PV2,45,15.0,0.625
W1_PV2,1,2,5,5:00-6:00,0.4681,0.0,18.724,0.0,18.724,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,24.406200000000002,0.0,24.406200000000002,W1_PV2,45,15.0,0.625
W1_PV2,1,2,6,6:00-7:00,0.2407,0.0,9.628,0.0,9.628,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,34.3722,0.0,34.3722,W1_PV2,45,15.0,0.625
W1_PV2,1,2,7,7:00-8:00,0.5701,0.05,22.804000000000002,3.2,26.004,0.6074,0.3779,3.3701999999999996,0.5453927710843374,0.5453927710843374,10.907855421686747,10.907855421686747,0.818089156626506,22.6338,1.636178313253012,26.004,0.0,-0.0,0.0,W1_PV2,45,15.0,0.625
W1_PV2,1,2,8,8:00-9:00,0.4463,0.17,17.852,10.88,28.732,0.6074,0.3779,4.0098,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,8.1598,0.0,20.5722,-20.5722,W1_PV2,45,15.0,0.625
W1_PV2,1,2,9,9:00-10:00,0.3582,0.28,14.328000000000001,17.92,32.248000000000005,0.6074,0.3779,4.199999999999999,0.6758554216867472,0.6758554216867472,13.517108433734943,13.517108433734943,1.0137831325301208,28.04800000000001,2.0275662650602415,32.248000000000005,0.0,-0.0,0.0,W1_PV2,45,15.0,0.625
